18,3000184300
02,190.0
,02,1000,181
183,31.0
,081,10.00,1.
18437.0
0,18,2000,10838,3260.000,1089,100018138.0
0,1084,328000,183340.00
,04,160184,16.
,04835000104,3110.00
0,20879,3190.00
0,20880,3230.00
0,20882,3230.00
0,20883,3140.00
0,20884,3140.00
0,20886,3150.00
0,20887,3140.00
0,20889,3140.00
0,20890,3200.00
0,20891,3140.00
0,20893,3140.00
0,20894,3120.00
0,20896,3170.00
0,20897,3170.00
0,20899,3120.00
0,20900,3160.00
0,20901,3160.00
0,20903,3110.00
0,20904,3150.00
0,20907,3150.00
0,20908,3190.00
0,20909,3170.00
0,20911,3170.00
0,20912,3150.00
0,20914,3150.00
0,20915,3150.00
0,20916,3120.00
0,20918,3170.00
0,20919,3170.00
0,20921,3150.00
0,20922,3160.00
0,20924,3160.00
0,20925,3150.00
0,20926,3150.00
0,20928,3120.00
0,20929,3160.00
0,20931,3160.00
0,20932,3120.00
0,20933,3150.00
0,20935,3150.00
0,20936,3150.00
0,20938,3160.00
0,20939,3160.00
0,20940,3170.00
0,20942,3150.00
0,20943,3150.00
0,20945,3120.00
0,20946,3160.00
0,20948,3160.00
0,20950,3140.00
0,20951,3190.00
0,20953,3190.00
0,20954,3150.00
0,20956,3140.00
0,20957,3140.00
0,20958,3160.00
0,20960,3120.00
0,20961,3120.00
0,20963,3190.00
0,20964,3140.00
0,20965,3140.00
0,20967,3150.00
0,20968,3150.00
0,20970,3160.00
0,20971,3200.00
0,20972,3200.00
0,20974,3150.00
0,20975,3160.00
0,20977,3160.00
0,20978,3140.00
0,20980,3200.00
0,20981,3200.00
0,20982,3160.00
0,20984,3150.00
0,20985,3150.00
0,20987,3140.00
0,20988,3150.00
0,20989,3150.00
0,20992,3160.00
0,20993,3140.00
0,20995,3140.00
0,20996,3190.00
0,20997,3140.00
0,20999,3140.00
0,21000,3120.00
0,21002,3170.00
0,21003,3170.00
0,21005,3100.00
0,21006,3150.00
0,21007,3150.00
0,21009,3140.00
0,21010,3140.00
0,21012,3170.00
0,21013,3200.00
0,21014,3200.00
0,21016,3150.00
0,21017,3120.00
0,21019,3120.00
0,21020,3190.00
0,21021,3170.00
0,21023,3170.00
0,21024,3170.00
0,21026,3150.00
0,21027,3150.00
0,21029,3110.00
0,21030,3170.00
0,21031,3170.00
0,21033,3140.00
0,21035,3160.00
0,21037,3160.00
0,21038,3120.00
0,21039,3150.00
0,21041,3150.00
0,21042,3200.00
0,21044,3140.00
0,21045,3140.00
0,21046,3160.00
0,21048,3120.00
0,21049,3120.00
0,21051,3160.00
0,21052,3160.00
0,21054,3170.00
0,21055,3150.00
0,21056,3150.00
0,21058,3150.00
0,21059,3150.00
0,21061,3150.00
0,21062,3140.00
0,21063,3170.00
0,21065,3170.00
0,21066,3140.00
0,21068,3140.00
0,21069,3140.00
0,21070,3160.00
0,21072,3150.00
0,21073,3150.00
0,21075,3210.00
0,21076,3140.00
0,21079,3140.00
0,21080,3120.00
0,21081,3190.00
0,21083,3190.00
0,21084,3170.00
0,21086,3170.00
0,21087,3170.00
0,21088,3140.00
0,21090,3140.00
0,21091,3140.00
0,21093,3190.00
0,21094,3190.00
0,21095,3160.00
0,21097,3150.00
0,21098,3150.00
0,21100,3150.00
0,21101,3140.00
0,21102,3140.00
0,21104,3170.00
0,21105,3160.00
0,21107,3160.00
0,21108,3150.00
0,21110,3150.00
0,21111,3150.00
0,21112,3120.00
0,21114,3150.00
0,21115,3150.00
0,21117,3160.00
0,21118,3160.00
0,21120,3160.00
0,21122,3160.00
0,21123,3120.00
0,21125,3120.00
0,21126,3210.00
0,21127,3430.00
0,21129,3430.00
0,21130,3230.00
0,21132,3240.00
0,21133,3240.00
0,21135,3320.00
0,21136,3320.00
0,21137,3280.00
0,21139,3370.00
0,21140,3370.00
0,21142,3100.00
0,21143,3070.00
0,21144,3070.00
0,21146,3100.00
0,21147,3080.00
0,21149,3080.00
0,21150,3200.00
0,21151,3190.00
0,21153,3190.00
0,21154,3060.00
0,21156,3010.00
0,21157,3010.00
0,21159,3030.00
0,21160,3020.00
0,21161,3020.00
0,21164,3050.00
0,21165,3030.00
0,21167,3030.00
0,21168,3020.00
0,21169,3020.00
0,21171,3020.00
0,21172,3050.00
0,21174,3010.00
0,21175,3010.00
0,21176,3020.00
0,21178,3020.00
0,21179,3020.00
0,21181,3020.00
0,21182,3020.00
0,21184,3010.00
0,21185,3020.00
0,21186,3020.00
0,21188,3020.00
0,21189,3000.00
0,21191,3000.00
0,21192,3020.00
0,21193,3020.00
0,21195,3020.00
0,21196,3030.00
0,21198,3030.00
0,21199,3030.00
0,21200,3010.00
0,21202,3030.00
0,21203,3030.00
0,21206,3020.00
0,21207,3030.00
0,21209,3030.00
0,21210,3010.00
0,21211,3020.00
0,21213,3020.00
0,21214,3020.00
0,21216,3010.00
0,21217,3010.00
0,21218,3020.00
0,21220,3020.00
0,21221,3010.00
0,21223,3010.00
0,21224,3010.00
0,21225,3020.00
0,21227,3120.00
0,21228,3120.00
0,21230,3150.00
0,21231,3610.00
0,21232,3610.00
0,21234,3340.00
0,21235,3280.00
0,21237,3280.00
0,21238,3480.00
0,21240,3200.00
0,21241,3200.00
0,21242,3340.00
0,21244,3280.00
0,21245,3280.00
0,21248,3370.00
0,21249,3120.00
0,21250,3120.00
0,21252,3030.00
0,21253,3000.00
0,21255,3000.00
0,21256,3030.00
0,21257,3060.00
0,21259,3060.00
0,21260,3020.00
0,21262,3020.00
0,21263,3020.00
0,21265,3030.00
0,21266,3030.00
0,21267,3030.00
0,21269,3010.00
0,21270,3010.00
0,21272,3020.00
0,21273,3010.00
0,21274,3010.00
0,21276,3000.00
0,21277,3020.00
0,21279,3020.00
0,21280,3020.00
0,21281,3020.00
0,21283,3020.00
0,21284,3010.00
0,21286,2980.00
0,21287,2980.00
0,21289,3030.00
0,21291,3010.00
0,21292,3010.00
0,21294,3050.00
0,21295,3010.00
0,21297,3010.00
0,21298,3020.00
0,21299,3020.00
0,21301,3020.00
0,21302,3000.00
0,21304,3020.00
0,21305,3020.00
0,21306,3020.00
0,21308,3020.00
0,21309,3000.00
0,21311,3000.00
0,21312,3000.00
0,21314,3000.00
0,21315,3050.00
0,21316,3050.00
0,21318,3010.00
0,21319,3020.00
0,21321,3020.00
0,21322,3010.00
0,21323,3000.00
0,21325,3000.00
0,21326,3010.00
0,21328,3020.00
0,21329,3020.00
0,21330,3030.00
0,21332,3020.00
0,21334,3020.00
0,21336,3010.00
0,21337,3050.00
0,21339,3050.00
0,21340,3010.00
0,21341,3050.00
0,21343,3050.00
0,21344,3020.00
0,21346,3030.00
0,21347,3030.00
0,21348,3030.00
0,21350,3030.00
0,21351,3010.00
0,21353,3020.00
0,21354,3020.00
0,21355,3030.00
0,21357,3000.00
0,21358,3000.00
0,21360,3050.00
0,21361,3010.00
0,21362,3010.00
0,21364,3140.00
0,21365,3190.00
0,21367,3190.00
0,21368,3200.00
0,21370,3150.00
0,21371,3150.00
0,21372,3120.00
0,21374,3170.00
0,21376,3170.00
0,21378,3170.00
0,21379,3150.00
0,21380,3150.00
0,21382,3160.00
0,21383,3350.00
0,21385,3350.00
0,21386,3210.00
0,21387,3140.00
0,21389,3140.00
0,21390,3140.00
0,21392,3140.00
0,21393,3190.00
0,21395,3150.00
0,21396,3150.00
0,21397,3150.00
0,21399,3150.00
0,21400,3150.00
0,21402,3150.00
0,21403,3200.00
0,21404,3200.00
0,21406,3160.00
0,21407,3160.00
0,21409,3160.00
0,21410,3140.00
0,21411,3140.00
0,21413,3140.00
0,21414,3150.00
0,21416,3160.00
0,21417,3160.00
0,21420,3170.00
0,21421,3150.00
0,21422,3150.00
0,21424,3160.00
0,21425,3160.00
0,21427,3160.00
0,21428,3140.00
0,21429,3160.00
0,21431,3160.00
0,21432,3170.00
0,21434,3170.00
0,21435,3170.00
0,21436,3200.00
0,21438,3200.00
0,21439,3150.00
0,21441,3120.00
0,21442,3120.00
0,21444,3150.00
0,21445,3140.00
0,21446,3140.00
0,21448,3210.00
0,21449,3100.00
0,21451,3100.00
0,21452,3150.00
0,21453,3160.00
0,21455,3160.00
0,21456,3170.00
0,21458,3150.00
0,21459,3150.00
0,21460,3160.00
0,21463,3120.00
0,21464,3120.00
0,21466,3200.00
0,21467,3160.00
0,21469,3160.00
0,21470,3150.00
0,21471,3160.00
0,21473,3160.00
0,21474,3160.00
0,21476,3160.00
0,21477,3150.00
0,21478,3140.00
0,21480,3140.00
0,21481,3160.00
0,21483,3190.00
0,21484,3190.00
0,21485,3150.00
0,21487,3150.00
0,21488,3150.00
0,21490,3140.00
0,21491,3150.00
0,21493,3150.00
0,21494,3170.00
0,21495,3160.00
0,21497,3160.00
0,21498,3190.00
0,21500,3120.00
0,21501,3120.00
0,21502,3140.00
0,21505,3170.00
0,21506,3170.00
0,21508,3170.00
0,21509,3150.00
0,21510,3150.00
0,21512,3120.00
0,21513,3150.00
0,21515,3150.00
0,21516,3170.00
0,21517,3170.00
0,21519,3160.00
0,21520,3120.00
0,21522,3120.00
0,21523,3150.00
0,21525,3140.00
0,21526,3140.00
0,21527,3200.00
0,21529,3160.00
0,21530,3160.00
0,21532,3150.00
0,21533,3150.00
0,21534,3150.00
0,21536,3110.00
0,21537,3160.00
0,21539,3160.00
0,21540,3140.00
0,21541,3170.00
0,21543,3170.00
0,21544,3150.00
0,21547,3170.00
0,21548,3170.00
0,21550,3480.00
0,21551,3290.00
0,21552,3290.00
0,21554,3470.00
0,21555,3490.00
0,21557,3490.00
0,21558,3260.00
0,21559,3260.00
0,21561,3550.00
0,21562,3380.00
0,21564,3380.00
0,21565,3350.00
0,21566,3260.00
0,21568,3260.00
0,21569,3250.00
0,21571,3330.00
0,21572,3330.00
0,21574,3230.00
0,21575,3250.00
0,21576,3250.00
0,21578,3460.00
0,21579,3570.00
0,21581,3570.00
0,21582,3400.00
0,21583,3350.00
0,21585,3350.00
0,21586,3370.00
0,21588,3390.00
0,21590,3390.00
0,21591,3660.00
0,21593,3390.00
0,21594,3390.00
0,21596,3350.00
0,21597,3510.00
0,21599,3510.00
0,21600,3420.00
0,21601,3420.00
0,21603,3350.00
0,21604,3440.00
0,21606,3440.00
0,21607,3370.00
0,21608,3420.00
0,21610,3420.00
0,21611,3490.00
0,21613,3400.00
0,21614,3400.00
0,21615,3330.00
0,21617,3400.00
0,21618,3400.00
0,21620,3330.00
0,21621,3390.00
0,21622,3390.00
0,21624,3520.00
0,21625,3490.00
0,21627,3490.00
0,21628,3430.00
0,21630,3510.00
0,21632,3510.00
0,21633,3370.00
0,21635,3370.00
0,21636,3370.00
0,21638,3380.00
0,21639,3490.00
0,21640,3490.00
0,21642,3400.00
0,21643,3400.00
0,21645,3700.00
0,21646,3380.00
0,21647,3380.00
0,21649,3170.00
0,21650,3550.00
0,21652,3550.00
0,21653,3480.00
0,21655,3380.00
0,21656,3380.00
0,21657,3400.00
0,21659,3350.00
0,21660,3350.00
0,21662,3430.00
0,21663,3390.00
0,21664,3390.00
0,21666,3390.00
0,21667,3380.00
0,21669,3380.00
0,21670,3440.00
0,21671,3420.00
0,21673,3420.00
0,21675,3480.00
0,21677,3290.00
0,21678,3290.00
0,21680,3530.00
0,21681,3440.00
0,21682,3440.00
0,21684,3390.00
0,21685,3390.00
0,21687,3330.00
0,21688,3430.00
0,21689,3430.00
0,21691,3420.00
0,21692,3370.00
0,21694,3370.00
0,21695,3460.00
0,21696,3380.00
0,21698,3380.00
0,21699,3350.00
0,21701,3520.00
0,21702,3520.00
0,21704,3550.00
0,21705,3420.00
0,21706,3420.00
0,21708,3470.00
0,21709,3370.00
0,21711,3370.00
0,21712,3510.00
0,21713,3390.00
0,21715,3390.00
0,21716,3350.00
0,21719,3420.00
0,21720,3420.00
0,21721,3420.00
0,21723,3430.00
0,21724,3430.00
0,21726,3400.00
0,21727,3400.00
0,21729,3380.00
0,21730,3440.00
0,21731,3440.00
0,21733,3280.00
0,21734,3610.00
0,21736,3610.00
0,21737,3460.00
0,21738,3550.00
0,21740,3550.00
0,21741,3520.00
0,21743,3460.00
0,21744,3460.00
0,21745,3390.00
0,21747,3480.00
0,21748,3480.00
0,21750,3470.00
0,21751,3480.00
0,21753,3480.00
0,21754,3510.00
0,21755,3470.00
0,21757,3470.00
0,21758,3480.00
0,21761,3550.00
0,21762,3550.00
0,21763,3780.00
0,21765,3460.00
0,21766,3460.00
0,21768,4830.00
0,21769,4830.00
0,21770,4740.00
0,21772,4830.00
0,21773,4830.00
0,21775,5040.00
0,21776,3470.00
0,21777,3470.00
0,21779,5270.00
0,21780,5120.00
0,21782,5120.00
0,21783,4930.00
0,21785,4660.00
0,21786,4660.00
0,21787,3650.00
0,21789,5240.00
0,21790,5240.00
0,21792,5040.00
0,21793,5070.00
0,21794,5070.00
0,21796,4830.00
0,21797,4790.00
0,21799,4790.00
0,21800,5110.00
0,21801,4940.00
0,21804,4940.00
0,21805,4840.00
0,21807,3530.00
0,21808,3530.00
0,21810,4660.00
0,21811,4660.00
0,21812,4600.00
0,21814,4840.00
0,21815,4840.00
0,21817,4560.00
0,21818,4520.00
0,21819,4520.00
0,21821,4790.00
0,21822,4810.00
0,21824,4810.00
0,21825,4630.00
0,21826,3480.00
0,21828,3480.00
0,21829,4480.00
0,21831,4680.00
0,21832,4680.00
0,21834,5750.00
0,21835,5580.00
0,21836,5580.00
0,21838,5710.00
0,21839,5960.00
0,21841,5960.00
0,21842,6140.00
0,21843,5670.00
0,21846,5670.00
0,21847,5790.00
0,21849,4670.00
0,21850,4670.00
0,21851,5800.00
0,21853,5850.00
0,21854,5850.00
0,21856,4750.00
0,21857,4750.00
0,21859,4670.00
0,21860,4570.00
0,21861,4570.00
0,21863,4800.00
0,21864,4950.00
0,21866,4950.00
0,21867,4750.00
0,21868,3300.00
0,21870,3300.00
0,21871,4570.00
0,21873,4660.00
0,21874,4660.00
0,21875,4750.00
0,21877,4740.00
0,21878,4740.00
0,21880,4570.00
0,21881,4760.00
0,21883,4760.00
0,21884,5150.00
0,21885,4600.00
0,21888,4600.00
0,21889,3850.00
0,21891,4070.00
0,21892,4070.00
0,21893,4750.00
0,21895,4830.00
0,21896,4830.00
0,21898,4680.00
0,21899,4680.00
0,21900,4630.00
0,21902,4800.00
0,21903,4800.00
0,21905,4950.00
0,21906,4600.00
0,21907,4600.00
0,21909,4130.00
0,21910,4030.00
0,21912,4030.00
0,21913,4740.00
0,21915,4840.00
0,21916,4840.00
0,21917,4790.00
0,21919,4620.00
0,21920,4620.00
0,21922,4770.00
0,21923,4980.00
0,21924,4980.00
0,21926,4600.00
0,21927,4330.00
0,21929,4330.00
0,21931,3520.00
0,21932,5210.00
0,21934,5210.00
0,21935,4890.00
0,21937,4760.00
0,21938,4760.00
0,21940,4650.00
0,21941,4650.00
0,21942,4700.00
0,21944,5020.00
0,21945,5020.00
0,21947,4660.00
0,21948,5060.00
0,21949,5060.00
0,21951,3480.00
0,21952,5150.00
0,21954,5150.00
0,21955,4810.00
0,21956,4710.00
0,21958,4710.00
0,21959,4650.00
0,21961,4680.00
0,21962,4680.00
0,21964,4890.00
0,21965,4710.00
0,21966,4710.00
0,21968,4800.00
0,21969,3430.00
0,21971,3430.00
0,21972,5080.00
0,21974,4750.00
0,21976,4750.00
0,21977,4620.00
0,21979,4610.00
0,21980,4610.00
0,21981,4770.00
0,21983,4770.00
0,21984,4790.00
0,21986,4740.00
0,21987,4740.00
0,21989,5070.00
0,21990,3380.00
0,21991,3380.00
0,21993,4750.00
0,21994,4770.00
0,21996,4770.00
0,21997,4670.00
0,21998,4630.00
0,22000,4630.00
0,22001,4710.00
0,22003,4770.00
0,22004,4770.00
0,22005,4760.00
0,22007,4950.00
0,22008,4950.00
0,22010,3420.00
0,22011,4580.00
0,22013,4580.00
0,22014,4700.00
0,22016,4750.00
0,22018,4750.00
0,22019,4600.00
0,22021,4660.00
0,22022,4660.00
0,22023,4750.00
0,22025,4750.00
0,22026,4850.00
0,22028,4510.00
0,22029,4510.00
0,22030,3600.00
0,22032,4020.00
0,22033,4020.00
0,22035,4720.00
0,22036,4770.00
0,22038,4770.00
0,22039,4610.00
0,22040,4710.00
0,22042,4710.00
0,22043,4770.00
0,22045,4930.00
0,22046,4930.00
0,22047,4720.00
0,22049,4010.00
0,22050,4010.00
0,22052,3370.00
0,22053,5250.00
0,22054,5250.00
0,22056,4810.00
0,22057,4650.00
0,22060,4650.00
0,22061,4750.00
0,22062,4650.00
0,22064,4650.00
0,22065,4790.00
0,22067,4790.00
0,22068,4760.00
0,22070,5180.00
0,22071,5180.00
0,22072,3330.00
0,22074,4940.00
0,22075,4940.00
0,22077,4770.00
0,22078,4670.00
0,22079,4670.00
0,22081,4770.00
0,22082,4570.00
0,22084,4570.00
0,22085,4770.00
0,22086,4850.00
0,22088,4850.00
0,22089,5020.00
0,22091,3350.00
0,22092,3350.00
0,22094,4680.00
0,22095,4660.00
0,22096,4660.00
0,22098,4720.00
0,22099,4670.00
0,22102,4670.00
0,22103,5200.00
0,22104,4760.00
0,22106,4760.00
0,22107,4950.00
0,22109,4950.00
0,22110,4530.00
0,22111,3460.00
0,22113,3460.00
0,22114,3390.00
0,22116,3330.00
0,22117,3330.00
0,22119,3290.00
0,22120,3250.00
0,22121,3250.00
0,22123,3230.00
0,22124,3420.00
0,22126,3420.00
0,22127,3230.00
0,22128,3210.00
0,22130,3210.00
0,22131,3570.00
0,22133,3120.00
0,22134,3120.00
0,22135,3120.00
0,22137,3420.00
0,22138,3420.00
0,22140,3120.00
0,22141,3120.00
0,22144,3120.00
0,22145,3400.00
0,22146,3120.00
0,22148,3120.00
0,22149,3110.00
0,22151,3110.00
0,22152,3150.00
0,22153,3150.00
0,22155,3150.00
0,22156,3150.00
0,22158,3160.00
0,22159,3160.00
0,22160,3150.00
0,22162,3140.00
0,22163,3140.00
0,22165,3140.00
0,22166,3150.00
0,22168,3150.00
0,22169,3160.00
0,22170,3140.00
0,22172,3140.00
0,22173,3140.00
0,22175,3160.00
0,22176,3160.00
0,22177,3120.00
0,22179,3140.00
0,22180,3140.00
0,22182,3140.00
0,22183,3150.00
0,22184,3150.00
0,22187,3140.00
0,22188,3120.00
0,22190,3120.00
0,22191,3120.00
0,22192,3120.00
0,22194,3160.00
0,22195,3140.00
0,22197,3140.00
0,22198,3140.00
0,22200,3150.00
0,22201,3150.00
0,22202,3140.00
0,22204,3150.00
0,22205,3150.00
0,22207,3140.00
0,22208,3140.00
0,22209,3140.00
0,22211,3140.00
0,22212,3160.00
0,22214,3160.00
0,22215,3120.00
0,22216,3110.00
0,22218,3110.00
0,22219,3160.00
0,22221,3140.00
0,22222,3140.00
0,22224,3160.00
0,22225,3140.00
0,22226,3140.00
0,22228,3150.00
0,22230,3140.00
0,22232,3140.00
0,22233,3150.00
0,22234,3150.00
0,22236,3150.00
0,22237,3140.00
0,22239,3140.00
0,22240,3140.00
0,22241,3160.00
0,22243,3160.00
0,22244,3140.00
0,22246,3120.00
0,22247,3120.00
0,22249,3350.00
0,22250,3320.00
0,22251,3320.00
0,22253,3350.00
0,22254,3330.00
0,22256,3330.00
0,22257,3370.00
0,22258,3350.00
0,22260,3350.00
0,22261,3380.00
0,22263,3350.00
0,22264,3350.00
0,22265,3350.00
0,22267,3350.00
0,22268,3350.00
0,22270,3340.00
0,22272,3350.00
0,22274,3350.00
0,22275,3330.00
0,22276,3330.00
0,22278,3340.00
0,22279,3330.00
0,22281,3330.00
0,22282,3340.00
0,22283,3370.00
0,22285,3370.00
0,22286,3340.00
0,22288,3330.00
0,22289,3330.00
0,22290,3350.00
0,22292,3350.00
0,22293,3350.00
0,22295,3340.00
0,22296,3350.00
0,22298,3350.00
0,22299,3330.00
0,22300,3340.00
0,22302,3340.00
0,22303,3320.00
0,22305,3330.00
0,22306,3330.00
0,22307,3330.00
0,22309,3350.00
0,22310,3350.00
0,22312,3320.00
0,22313,3340.00
0,22315,3340.00
0,22317,3330.00
0,22318,3330.00
0,22320,3350.00
0,22321,3380.00
0,22322,3380.00
0,22324,3350.00
0,22325,3350.00
0,22327,3350.00
0,22328,3330.00
0,22330,3350.00
0,22331,3350.00
0,22332,3330.00
0,22334,3340.00
0,22335,3340.00
0,22337,3340.00
0,22338,3370.00
0,22339,3370.00
0,22341,3340.00
0,22342,3350.00
0,22344,3350.00
0,22345,3330.00
0,22346,3340.00
0,22348,3340.00
0,22349,3370.00
0,22351,3350.00
0,22352,3350.00
0,22354,3370.00
0,22355,3330.00
0,22356,3330.00
0,22359,3340.00
0,22360,3340.00
0,22362,3340.00
0,22363,3170.00
0,22364,3170.00
0,22366,3140.00
0,22367,3150.00
0,22369,3150.00
0,22370,3160.00
0,22371,3150.00
0,22373,3150.00
0,22374,3120.00
0,22376,3260.00
0,22377,3260.00
0,22379,3160.00
0,22380,3160.00
0,22381,3160.00
0,22383,3160.00
0,22384,3710.00
0,22386,3710.00
0,22387,3260.00
0,22388,3140.00
0,22390,3140.00
0,22391,3150.00
0,22393,3240.00
0,22394,3240.00
0,22395,3160.00
0,22397,3120.00
0,22398,3120.00
0,22401,3140.00
0,22402,3140.00
0,22404,3140.00
0,22405,3150.00
0,22406,3150.00
0,22408,3140.00
0,22409,3260.00
0,22411,3260.00
0,22412,3200.00
0,22413,3250.00
0,22415,3250.00
0,22416,3210.00
0,22418,3250.00
0,22419,3250.00
0,22420,3150.00
0,22422,3210.00
0,22423,3210.00
0,22425,3020.00
0,22426,3020.00
0,22428,3020.00
0,22429,3250.00
0,22430,3260.00
0,22432,3260.00
0,22433,3030.00
0,22435,3020.00
0,22436,3020.00
0,22437,3320.00
0,22439,3000.00
0,22440,3000.00
0,22443,3020.00
0,22444,3290.00
0,22445,3290.00
0,22447,3020.00
0,22448,3020.00
0,22450,3030.00
0,22451,3030.00
0,22452,3030.00
0,22454,3030.00
0,22455,3020.00
0,22457,3020.00
0,22458,3060.00
0,22460,3050.00
0,22461,3050.00
0,22462,3020.00
0,22464,3010.00
0,22465,3010.00
0,22467,3030.00
0,22468,3030.00
0,22469,3030.00
0,22471,3230.00
0,22472,3030.00
0,22474,3030.00
0,22475,3030.00
0,22476,3010.00
0,22478,3010.00
0,22479,3060.00
0,22481,3020.00
0,22482,3020.00
0,22484,3010.00
0,22486,3060.00
0,22487,3060.00
0,22489,3050.00
0,22490,3050.00
0,22492,3030.00
0,22493,3030.00
0,22494,3030.00
0,22496,3050.00
0,22497,3030.00
0,22499,3030.00
0,22500,3050.00
0,22501,3050.00
0,22503,3050.00
0,22504,3030.00
0,22506,3030.00
0,22507,3030.00
0,22509,3020.00
0,22510,3030.00
0,22511,3030.00
0,22513,3060.00
0,22514,3030.00
0,22516,3030.00
0,22517,3030.00
0,22518,3030.00
0,22520,3030.00
0,22521,3050.00
0,22523,3060.00
0,22524,3060.00
0,22525,3050.00
0,22528,3050.00
0,22529,3050.00
0,22531,3050.00
0,22532,3050.00
0,22534,3050.00
0,22535,3060.00
0,22536,3060.00
0,22538,3050.00
0,22539,3020.00
0,22541,3020.00
0,22542,3020.00
0,22543,3030.00
0,22545,3030.00
0,22546,3030.00
0,22548,3030.00
0,22549,3030.00
0,22550,3050.00
0,22552,3010.00
0,22553,3010.00
0,22555,3020.00
0,22556,3030.00
0,22558,3030.00
0,22559,3030.00
0,22560,3020.00
0,22562,3020.00
0,22563,3010.00
0,22565,3060.00
0,22566,3060.00
0,22567,3020.00
0,22569,3030.00
0,22571,3030.00
0,22573,3430.00
0,22574,3430.00
0,22575,3280.00
0,22577,3030.00
0,22578,3030.00
0,22580,3020.00
0,22581,3290.00
0,22582,3290.00
0,22584,3020.00
0,22585,3050.00
0,22587,3050.00
0,22588,3290.00
0,22590,3020.00
0,22591,3020.00
0,22592,3020.00
0,22594,3020.00
0,22595,3020.00
0,22597,3030.00
0,22598,3030.00
0,22599,3030.00
0,22601,3460.00
0,22602,3030.00
0,22604,3030.00
0,22605,3020.00
0,22606,3050.00
0,22608,3050.00
0,22609,3050.00
0,22611,3050.00
0,22612,3050.00
0,22615,3010.00
0,22616,3010.00
0,22617,3030.00
0,22619,3030.00
0,22620,3030.00
0,22622,3010.00
0,22623,3030.00
0,22624,3030.00
0,22626,3030.00
0,22627,3070.00
0,22629,3070.00
0,22630,3060.00
0,22631,3010.00
0,22633,3010.00
0,22634,3030.00
0,22636,3060.00
0,22637,3060.00
0,22639,3030.00
0,22640,3050.00
0,22641,3050.00
0,22643,3030.00
0,22644,3030.00
0,22646,3030.00
0,22647,3020.00
0,22648,3010.00
0,22650,3010.00
0,22651,3050.00
0,22653,3060.00
0,22654,3060.00
0,22656,3010.00
0,22658,3010.00
0,22659,3030.00
0,22661,3050.00
0,22662,3050.00
0,22664,3050.00
0,22665,3020.00
0,22666,3020.00
0,22668,3000.00
0,22669,3060.00
0,22671,3060.00
0,22672,3050.00
0,22673,3050.00
0,22675,3050.00
0,22676,3020.00
0,22678,3020.00
0,22679,3020.00
0,22680,3030.00
0,22682,3030.00
0,22683,3030.00
0,22685,3060.00
0,22686,3050.00
0,22688,3050.00
0,22689,3000.00
0,22690,3020.00
0,22692,3020.00
0,22693,3030.00
0,22695,3030.00
0,22696,3030.00
0,22697,3060.00
0,22700,3060.00
0,22701,3060.00
0,22703,3060.00
0,22704,3060.00
0,22705,3020.00
0,22707,3030.00
0,22708,3030.00
0,22710,3050.00
0,22711,3010.00
0,22712,3010.00
0,22714,3030.00
0,22715,3050.00
0,22717,3050.00
0,22718,3030.00
0,22720,3020.00
0,22721,3020.00
0,22722,3020.00
0,22724,3010.00
0,22725,3010.00
0,22727,3030.00
0,22728,3020.00
0,22729,3020.00
0,22731,2980.00
0,22732,3010.00
0,22734,3010.00
0,22735,3010.00
0,22736,3010.00
0,22738,3010.00
0,22739,3010.00
0,22742,3010.00
0,22743,3030.00
0,22745,3020.00
0,22746,3020.00
0,22747,3020.00
0,22749,3060.00
0,22750,3060.00
0,22752,3020.00
0,22753,3050.00
0,22754,3050.00
0,22756,3020.00
0,22757,3010.00
0,22759,3010.00
0,22760,3010.00
0,22761,3010.00
0,22763,3010.00
0,22764,3030.00
0,22766,3030.00
0,22767,3030.00
0,22769,2980.00
0,22770,3010.00
0,22771,3010.00
0,22773,3050.00
0,22774,3050.00
0,22776,3050.00
0,22777,3010.00
0,22778,3020.00
0,22780,3020.00
0,22781,3020.00
0,22784,3020.00
0,22785,3000.00
0,22786,3060.00
0,22788,3060.00
0,22789,3030.00
0,22791,3020.00
0,22792,3020.00
0,22794,3020.00
0,22795,3010.00
0,22796,3010.00
0,22798,3020.00
0,22799,3020.00
0,22801,3020.00
0,22802,3050.00
0,22803,3060.00
0,22805,3060.00
0,22806,3030.00
0,22808,3010.00
0,22809,3010.00
0,22810,3020.00
0,22812,3020.00
0,22813,3020.00
0,22815,3050.00
0,22816,3050.00
0,22818,3050.00
0,22819,3010.00
0,22820,3050.00
0,22822,3050.00
0,22823,3000.00
0,22825,3000.00
0,22827,3000.00
0,22828,3020.00
0,22830,3020.00
0,22831,3020.00
0,22833,3030.00
0,22834,3030.00
0,22835,3030.00
0,22837,3020.00
0,22838,3020.00
0,22840,3050.00
0,22841,3030.00
0,22842,3030.00
0,22844,3020.00
0,22845,3030.00
0,22847,3030.00
0,22848,3030.00
0,22850,3020.00
0,22851,3020.00
0,22852,3010.00
0,22854,3660.00
0,22855,3660.00
0,22857,4430.00
0,22858,4440.00
0,22859,4440.00
0,22861,4720.00
0,22862,4530.00
0,22864,4530.00
0,22865,3020.00
0,22866,3020.00
0,22868,3390.00
0,22870,3000.00
0,22872,3000.00
0,22873,3020.00
0,22875,3350.00
0,22876,3350.00
0,22877,3020.00
0,22879,3000.00
0,22880,3000.00
0,22882,3370.00
0,22883,3020.00
0,22884,3020.00
0,22886,3190.00
